Goal ID,Goals,Status,Active/Deleted
364448,Lead effort to develop Large Incident handling in REMS systems,Not Started,Deleted
364449,Deploy REMS MVP to Customer Service\Social Media teams at CNOC,Not Started,Deleted
364450,Effectively communicate with the business to ensure that they are not having any outstanding issues and provide timely solution to the issues faced by them. Keep a check working of the system and identify potential issues and develop plans to tackle them and keep customer informed of the same.,On Track,Active
364451,Continue visible leadership presence and engagement with internal and external partners.,On Track,Active
364452,Continue to build Cybersecurity organization and capabilities according to detailed plan and milestones.,On Track,Active
364453,"Deliver Budget: OpEx  $20.0M, CapEx  $16.2M (aggregate Cybersecurity budget)",On Track,Active
364454,Continue visible leadership presence and engagement with internal and external partners.,On Track,Active
364455,Complete Financial and PCI Audit according to schedule.,On Track,Active
364456,Continue to build Cybersecurity organization and capabilities according to detailed plan and milestones.,On Track,Active
364619,"Financial Reporting:
Provide timely financial reports to business leadership including:
	Driverbased variance analyses within one day of close/forecast
	Consolidation of the SD&O financial story for the monthly performance review
	Standardize and enhance monthly reporting package for Gery to drive more strategic discussions",On Track,Active
364620,"Financial Results:
	Drive efficiency and favorable impacts to the P&L by identifying and achieving savings opportunities
	Support and financial leadership on Tiger Teams for vendor spend, facilities and fuel
	Develop strategies for major contracts (including but not limited to investigation of competitive landscape, issuances of RFIs and shouldcost analyses)",On Track,Active
364622,"BSR:
	Support the rollout of BSR by evaluating actual results and planning based on guidance from Corporate FP&A",Not Started,Active
364623,"Business Cases:
	Provide financial models, insight and analysis to inform decisionmaking",On Track,Active
364624,"Build a Rockstar Team:
	Continue to build a word class finance organization
	Hire, train and retain best talent",On Track,Active
364626,"Lead the AOP and monthly forecasting processes for Customer Service
	Work with business, FA, Accounting, HR, Workforce Planning, Procurement and other key stakeholders to create driverbased/metricsdriven financial plans and drive accuracy of planning inputs and outputs.
	Aim for operating plans and forecasts within 5% of actuals",On Track,Active
364628,"Provide timely financial reports to Customer Service leadership including:
	Driverbased variance analyses
	Standardize and enhance monthly reporting package",Not Started,Active
364630,Support the rollout of Business Segment Reporting by evaluating actual results and planning based on guidance from Corporate FP&A.,Not Started,Active
364632,Drive efficiency and favorable impacts to the Customer Service P&L by identifying and achieving savings opportunities.,Not Started,Active
364637,Have conversations with my direct reports to guide and assist on helping them progress their careers both in the Center of Excellence and other Amtrak opportunities.,On Track,Active
364644,"Reporting and Tracking: Expand GHG tracking into scope 3, develop mechanisms to track methodology and emission changes, and prepare SBTi target 
	How: Expand tracking of emissions into scope 3, work with construction to ensure fuel and energy use is tracked for construction projects, and prepare the business to submit for SBTi target. 
	Onboarding new Sr. Sustainability specialist to support in this area, will require internal and external expertise
	SBTi validation process will require quick and focused responses, prepare SMEs in procurement, energy, and field locations",On Track,Active
364645,"Net Zero Implementation: Develop and operationalize National renewable energy plan 
                provide support and strategy to source renewable energy
                How: identify top sites for onsite potential and receive approval for VPPA in coordination with real estate, facilities and Utilities Management.",On Track,Active
364647,Discovery & Requirements completed in FY23 for ALC 42 and Philadelphia Engineering.,Completed,Active
364656,Automate reporting dashboards through partnership with Workforce Analytics to effectively communicate the usage of compensation bonuses and practices..,Postponed,Active
364661,Update ALM to latest version ALM 17,On Track,Active
364662,focus on meeting needs in a timely manner in regards to tickets and requests,On Track,Deleted
364663,Continue having a relationship with other departments and groups so that we can work together with other projects and planning.,On Track,Deleted
364664,"Maintain inventory of all the equipment and material utilize on the projects. Keeping them safeguard and disposing of the same as required by company policies to save money in the process. Deliver capitol projects according to scope, schedule and budget.",On Track,Active
364665,"My priorities are match company goal and strategies to give good customer service. Upgrading the telephone system and telephones to the cloud to provide better communication for the company. Upgrading the telephone system in all the stations throughout the states that Amtrak provide services, saving the company money in the telephone bill. Collaborate with business partners to develop business strategy and technology.",On Track,Active
364666,My priorities are to continue completing all the safety training for Amtrak for the year 2023. Reinforcing safety with coworkers and others that I work with within the company. Establish and achieve appropriate security goals.,On Track,Active
364667,"Deliver SIP / Cloud Migration capital projects at 200+ locations according to scope, schedule and budget.",On Track,Active
364668,Support RFP for Cloud strategy for VoIP infrastructure.,On Track,Active
364669,"Create, develop and implement new programs/training within my Division.  Identify need and close process gaps that hamper operational productivity.",Completed,Active
364670,Build core capabilities that reflect good management qualities for future management position.,On Track,Deleted
364671,Have a greater understanding of ACSES design and thereby becomeing a more effective designer/reviewer.,On Track,Active
364672,Assess state of power distribution for Washington Terminal Signal System and come up with plan for redundancy / resiliency as needed.,Not Started,Deleted
364674,Become a more efficient CADD designer with MicroStation Connect.,On Track,Active
364676,Develop a plan to utilize the train simulator as a greater training tool and track progress.,On Track,Active
364677,"Review plans to upgrade signal territory to rule 562, permitting retirement of wayside signals that require maintenance and are reaching the end of their service life and improving flexibility of operations.",On Track,Active
364679,Taking the FE Exam this year to add to my qualifications as an engineer.,On Track,Active
364680,Finish Signal School Mod 3 by November 2023 to complete signal school training.,On Track,Active
364681,"Become more savvy with the various new ways of working and accessing working.  Utilizing new programs and methods, i.e., ProjectWise, Ipad, SharePoint...etc.",On Track,Active
364683,Become better at reviewing ACSES designs and being held accountable for the designs I review..,On Track,Active
364684,"Build trust with fellow engineers and outside contractors through honesty, integrity and authenticity.",On Track,Active
364685,Develop levels of communication with our commuter partners.,Completed,Active
364686,Have employees wear all approriate PPE.,Completed,Active
364688,"Even though I don't work with customers directly, but definitely will give more importance to customers safety on stations and platforms.",On Track,Deleted
364689,"Even though I don't work with customers directly, but definitely will focus on customers safety on stations and platforms.",On Track,Deleted
364696,"Get involved with network design projects using either existing products and tools, or conduct research on new technologies to create solutions to customer requirements
How: Request or volunteer for new assignments and conduct product research",Completed,Active
364698,"Working with Corporate Security to redesign the network infrastructure for Sanford, FL.

This project will be fully completed by 9/4/2023",Completed,Active
364700,"Discovery and establish roadmap APD/IT/OT network services

Parul and Armita and I have created a roadmap for achieving the goal of establishing a roadmap for these networks.",Completed,Active
364701,"Produce and standardize VSS network architecture on the corporate network.

Parul, Armita, and I have created a standardized format for the VSS network. Additionally, we have successfully incorporated the VSS network into our Business Network with the help of ATT support.",Completed,Active
364702,To raise CSI scores but working with customer service in boarding/deboarding trains more efficiently and safely.,On Track,Active
364704,Work with OP to help better train new hires to help create a safer work environment,On Track,Active
364705,Reduce POs past due by 120+ days,On Track,Active
364715,Coordinate weekly Team discussions to drive efficiency.,Completed,Active
364716,Completion of 2 technical certifications.,On Track,Deleted
364717,I would like to have more responsibility in configuration management processes. I want to own this process.,On Track,Active
364718,"Various RFS process improvements.

Monthly measurable analytics.
Continuous (monthly) progression in RFS process completion.",Completed,Active
364719,I would like to continue doing and have more responsibility in As In Service work.,On Track,Active
364720,Work with stakeholders to ensure Team engineer tasks are efficiently completed.,On Track,Active
364722,Ensure completion of PLM documents for 2023 NDS projects.,On Track,Active
364723,Increase OTP by helping DSPRs make proper routing decisions & efficient train movements,On Track,Active
364727,Maintain 90% inspection rate.,High Risk,Active
364728,Installation of DVIRs in all CMVs (653+),Not Started,Active
364730,To understand and proactively manage our risks dealing with safety sensitive situations,Completed,Active
364731,Provide DOT training for the whole Compliance Team.,Completed,Active
364734,"Strive to meet OnTime performance Targets by developing leaders who drive performance and accountability while creating a positive, flexible and open work environment that encourages change, innovation and employee growth",Completed,Active
364736,Perform a Cyber Engineering Technology Operations tool inventory.,On Track,Active
364738,Support the company's efforts to improve customer ontime performance.,On Track,Deleted
364739,Complete and deliver my 4 Square weekly report and status reports,Completed,Active
364740,Complete weekly 4 Squares Report on time 95%,On Track,Active
364745,"Encourage employees to be proactive when it comes to safety. Our team in NYP has scheduled safety blitzes and observations. We encourage employees to report all safety concerns, and to wear proper PPE.",Completed,Active
364746,"putting the needs of the customer first, ensuring that they will travel again with Amtrak through good customer service",On Track,Active
364747,Improve OTP.,Completed,Active
364749,Help develop managers to be the best they can be.,Completed,Active
364751,Develop presentation for Senior Leadership Team regarding affirmative recoveries program,Not Started,Deleted
364754,"To improve skills and knowledge on:
 Fare Data 
 Fare Quote
 Fare Load API",On Track,Deleted
364756,"Work with conductors to ensure they are wearing all components of their Amtrak uniform while on duty. This includes boots, ties, hats and name tags.",On Track,Active
364757,I will work developing better radio procedures for the yardmasters and T&E crew.,On Track,Active
364758,I will work on Improving the equipment manipulations to improve on time performance.,On Track,Active
364759,Assist crew members with all facets of their Amtrak issued iPad.  Ensure they are current with their syncing.  Crews must have up to date information to ensure they are working safely.,On Track,Active
364760,MC ACTION ITEM  Champion team to benchmark and reduce MC ACTION items on PAST DUE PO REPORT.  and/or other vendor RnR Core Return Actions.,Postponed,Active
364761,PO Past Due Total  50% reduction in past due PO count measured by buyer and team on past performance.,On Track,Active
364762,PO Past Due (over 60+ Days) 20% reduction in past due count measured by buyer and team on past performance.,On Track,Active
364763,PR Backlog  90% of PR are converted to PO <60 days.,On Track,Active
364764,COST SAVINGS  90% of unsourced procurements are under PPV targets.,On Track,Active
364770,Support adoption of SAFe Scale Agile,Completed,Active
364771,Support adoption of SAFe Scale Agile,On Track,Active
364772,Support adoption of SAFe Scale Agile,On Track,Active
364773,Support adoption of SAFe Scale Agile,Completed,Active
364774,Support adoption of SAFe Scale Agile,Completed,Active
364775,Support adoption of SAFe Scale Agile,Completed,Active
364776,Support adoption of SAFe Scale Agile,Completed,Active
364779,Research the impact of closing the boarding gate in NY 1 minute prior to departure so the train can leave the station on time rather than be closing gate when the train should be leaving.,On Track,Active
364790,To communicate the objective of work that needs to be completed and formulate a plan to ensure the task is completed in a safe and efficient manner,On Track,Active
364792,"Help with the development and rollout of the New Acela Simulator Training that will assist with qualification process of Locomotive Engineer's at the WAS, PHL, NYP, NHV, & BOS crew bases.",Postponed,Active
364793,"Provide timely, strategic and analytical data and reporting to the Digital Technology and Innovation Leadership Team in support of opex and capex technology spend and strategic business decisions.",Completed,Active
364795,"Help with the development and rollout of the New Acela Simulator Training that will assist with qualification process of Locomotive Engineer's at the WAS, PHL, NYP, NHV, & BOS crew bases.",Completed,Active
364797,"Successfully streamline DT Finance reporting and analysis leveraging new tools, processes and procedures (AIMs, EPPM, Power BI, etc.) resulting in less time spent pulling data/creating report allowing for more indepth analysis.",Completed,Active
364799,"Continued participation and involvement on Corporate Tiger Teams, Sprints and internal DT Strike Force Teams lending my experience and expertise to improve Amtrak's processes and procedures.",Completed,Active
364803,Help with the procurement/contract purchase of the IMCS OTM Simulator build.,Not Started,Deleted
364806,Progress & Complete IDIQ Design for Capital Projects initiated in 2022.,On Track,Active
364807,Complete I&C Reviews within requested time frames.,On Track,Active
364809,Building/Developing new App Admin tools  which helps business users to accomplish their daytoday tasks without waiting for support to respond. Also it reduce burden for IT support teams in handling SNOW requests.,Completed,Active
364811,Support the company's efforts to improve customer ontime performance.,Completed,Active
364812,Lead and coordinate the legal support for Phases 1 and 2 of the confidential Texas Central HSR Project.,Completed,Active
364813,Provide legal advice and support for host railroad matters relating to the reintroduction of the Gulf Coast service.,Completed,Active
364814,"Involving team members in brainstorming sessions to represent any new ideas, which helps in achieving better Application/System Design, which makes the system more robust, efficient etc.",On Track,Active
364815,Achieving in protecting the Salesforce public sites when exposing to outside world.,Completed,Active
364816,Drive camera installations and SIM card update,Completed,Active
364819,"Support the initiative ""Maintain IT systems and services at or above Service Level Objectives (SLO) for mission critical systems availability"" by delivering the CIO Application Availability Dashboard to the Service Owners each Month by the 5th of each month.",On Track,Active
364820,Support the Finance Billing and Database by supporting Web Wee as the Tier 2 support person for FY 23.,On Track,Active
364821,"Support initiative to become a ""data driven organization"" by fulfilling all data related requests throughout the FY.",On Track,Active
364822,Complete the Discovery phase for the Cybersecurity Readiness Dashboard for the 4 major sections of the dashboard by the end of the FY.,On Track,Active
364823,Managing a program that expands to various organization units and departments provides a unique opportunity to develop relationships across the board and build trust with business partners/customers to ensure cooperation and successful delivery.,Completed,Active
364835,"Document $220,000.00 in repair cost savings by negotiating repairs in 2023",On Track,Active
364836,Support the Compliance department to achieve and maintain 90% or higher inspection compliance on vehicles,On Track,Active
364837,Work with Jessica to have all open PO (Purchase Orders) closed/exported 90% or better within 120 days (about 4 months),On Track,Active
364839,Work with Jessica to have all open PO (Purchase Orders) closed/exported 90% or better within 120 days (about 4 months),On Track,Active
364840,"will save $150,000.00 in negotiated repairs in 2023",On Track,Active
364845,"Under the supervision of Counsel, review and assist with drafting/editing a new Construction Manager AtRisk(CMAR) Agreement template for use by the Capital Delivery team, as well as other internal clients, in an effort to better streamline contractor engagements and minimize risk with respect to Amtrak's prospective capital development projects.",Postponed,Active
364846,"In conjunction with fellow Law Dept. colleague, Legal Support Manager, supervising Attorney, and IT support, the goal is to brainstorm, development, establish, and pilot a new centralized legal intake process.",Completed,Active
364847,"Working on the Inner City Trainset (AIRO) Computer Generated Imaging (CGI) contract. Identifying the CGI needs of this project, and how to help acquire the data needed to create the CGI.",Not Started,Active
364850,Maintaining Voice Billing  making sure all billing invoices are paid and up to date.,On Track,Active
364851,Eliminate Mettel by end of FY2023 from a Voice Services perspective,On Track,Deleted
364857,Priority 1  Submit PSR and TDR’s monthly on a regular basis in a timely manner.,Completed,Active
364858,"Station Services Improvements
Pursue opportunities for kiosks in stations where it would serve the demand of the location.  As station services expand across the country there will be several opportunities for strategic kiosk placement to improve customer service and generate additional revenue for stations.",On Track,Active
364859,Priority 2  Finance – properly forecast Capital and Expense AOP monthly with the goal of being within 10% and completing the year with less than 10% variance. All accruals and forecasts should be submitted timely to finance and each team can speak to variances when anomalies occur.,Completed,Active
364860,Complete all IT Corporate Amtrak safety & security training.,On Track,Deleted
364861,"Station Systems Support
Continue to manage ADR for the additions, changes and removals of station stops in the Amtrak network.  Work with IT to clean up legacy field data that adversely impacts sales channels.",On Track,Active
364863,"Maintain open communications and updates with primary Vendors via biweekly meetings with Lytx and Velociti. This allows us to know of new products, features and reporting to assist with endusers and management, as well as understanding where we are with installs and repairs across the country which impacts both customer and my primary safety goals.",Completed,Active
364865,Develop and maintain relationships with the S&I to maximize communication and help ensure OTP by getting trains worked up in a timely fashion and in and out of the S&I.,On Track,Active
364866,Develop deeper understanding of Customer Satisfaction Index and its uses by Product Development and Customer Analytics.,Completed,Active
364868,"Lead Customer Data Strategy committee and develop strategic direction on how Amtrak uses its customer data, source of truth and communicate to leadership.",Completed,Active
364870,Complete Charging Officer Training,Completed,Active
364871,Technical Lead for Cloud Migration FY2023 CAP Project  work closely with AVAYA and required Vendors as well as the Amtrak Voice Team.,On Track,Active
364873,90% of Sev 1 & 2 Incidents response and resolution SLO achieved.,On Track,Deleted
364874,100% of Service Request SLO achieved.,On Track,Deleted
364877,Developing a positive cross functional working relationship with various departments to successfully complete the B&P Tunnel.,On Track,Active
364881,"Engage with State Supported business lines to integrate customer data, operations and survey (CSI) impacts.",Completed,Active
364913,Work with the end users and departmental heads to bring the dash camera working and operational percentage to over 90% by year end.,Completed,Active
364915,Improve our Colleague's experience by updating and simplifying the our process for our colleagues to engage with DT support and selfhelp guides for Conference Room technology,Completed,Active
364919,gain a better understanding of fare families and inventory code as these skills will be instrumental in supporting the VRU as well as other channels,On Track,Active
364923,My goal is to accomplish a great working relationship with our internal and external constituents.,On Track,Active
364928,"SLE Commuter Operations  2 Plans (SFY and Amtrak AOP).  Monthly forecasting, monthly analysis, monthly reporting both expense and revenue.  Monthly billing process for commuter.  As needed support and guidance for SLE deliverables.",Completed,Active
364931,"Manage the TOGA process.
Driving capitalization utilization for Capital project support.
Improve the KT process for the support takeover by COE of the projects.
Decrease the COE costs through efficiency",Completed,Active
364934,Refine strategy for and execute Stakeholder Engagement for level 1 and 2 Facilities,Completed,Active
364935,Develop Airo Program RACI chart for Facilities workstream.,Completed,Active
364937,Execute Integration Team Staffing Plan,Completed,Active
364939,Develop long term risk strategy for the Airo Program,Completed,Active
364940,Develop Requirements Management System,Completed,Active
364941,"Assisting Cyber Security teams with onboarding to Scaled Agile Framework and tools for Agile planning and coordination. This involves Azure Dev Ops boards, sprint planning, and required documentation for ongoing operations.",On Track,Active
364943,"Grow our Workforce
    a. Onboard 3 new schedulers for our team
    b.	Develop and refine the new roles as contractor 
        Program Schedulers
    c.	Develop internal scheduling expertise within ea. 
        Ario Program Workstream",On Track,Active
364944,"3.	Deliver Projects as Planned
    a.	Drive planning and execution using project schedules and industry standards
    b.	Implement CAPD Schedule contingency policy
    c.	Incorporate stringent CAPD schedule requirements language in RFP and Contract Documents for our 3rd party schedules for all FY2023 procurements
   d.	Develop and implement a plan to incorporate DT as contributors to the Ario IMS
   e.	Develop and Implement process for incorporating Amtrak Force (production) schedule into the Ario IMS",On Track,Active
364945,Liaise with business partners to support AOP and monthly forecasting processes for Transportation's Southeast department.,Not Started,Active
364949,To support the SE Superintendents in getting their backfill positions on the hiring plan to support their departments operational success,Completed,Active
364953,Scope/schedule/budget+/ 10% Forecast(Monthly),Completed,Active
364954,"1. Deliver quality code
2. Document all technical details for better maintenance
3. Respond to business enquiries and act immediately",Completed,Active
364955,"1. Maintain Transparency
2. Be realistic while providing LOE and deadlines
3. Meet deadlines",Completed,Active
364956,"Provide better user experience for the customer's.
Maintain 508 compliance to meet the standards.
Make necessary enhancements to improve the current platform.
Improve customer satisfaction by providing a stable platform and building trust among each other.",On Track,Active
364957,"1. Leverage latest platform features to improve application performance
2. Constant learning to understand and implement new innovative design ideas",Completed,Active
364958,"Enhance the salesforce platform with latest features and improvements.
Attend salesforce workshops to understand pilot programs and any betterment possible for our existing system.
Try to achieve new certifications.
Improve training documents for user understanding.",On Track,Active
364961,"Beware of any suspicious emails that contain hyperlinks.
Be cautious before replying to an external vendor email if it is not Amtrak.
Provide constant support to the customers and address any issues that occur.
Provide high quality code.",On Track,Active
364964,Continue to strengthen my relationships and build skills by supporting the DT Organization and attending change management conference or workshop to learn best practices and apply it internally to Amtrak programs.,On Track,Active
364971,Wayside Scanner Solution.  Support connectivity of new Acela fleet train scanner system.  Emphasis of effort will be WANrelated.  8/18: This effort was moved to Mike Speed months ago.  I am no longer participating.,On Track,Active
364974,"(Personal) Continuing to master Amtrak’s network systems, cloud technologies an support vision.  Indirectly supports DT SO and SOL network forecasting spending.",Not Started,Deleted
364975,"(Personal) Continue providing valuable consult to other Amtrak Teams regarding our strategic infrastructure goals.  Foster strong trust and confidence outside of Amtrak’s Technology Operations Management organization. 	""Directly support roadmap establishment and reinforcement. 
Indirectly supports DT SO and SOL network forecasting spending.""",On Track,Deleted
364976,"(Personal) Directly support Amtrak's capital network engineering and design initiatives; specifically tasks critical to ENEC success.  	Supports ALL strategic goals and objectives. This is a difficult priority to measure as it's more of a principle.",On Track,Deleted
365010,"Maintain a trusted partnership with the OP and Safety and Training Department and align with them on their priorities for
technology and improvements to their current
systems. Continue to build relationships across
the Amtrak Operations and be the person they can turn to
with project or technology questions.",Completed,Active
365013,Reduce Amtrak printing by over 3 million pieces of paper with the user of a digital rulebook.,Completed,Active
365014,Attend site visits or safety meetings to better understand the frontline workforce to deliver better technology to the frontline operations to increase Amtrak's efficiencies,Completed,Active
365017,Historically the program has continued to push the boundaries of putting me in the position to take tough decisions. To lead with courage i will continue to do what is right over what is expedient.,On Track,Deleted
365018,Obtain knowledge of other financial systems and applications being utilized at Amtrak to build trust with customers and provide educated guidance.,Not Started,Deleted
365019,"Collaborate with multiple teams to efficiently support the implementation of multiple Food & Beverage projects, and clearly communicate modifications and improvements to project stakeholders, business users, and top management.",On Track,Active
365020,"Build Amtrak’s research and development practice, with a focus on digital and nondigital transformational solutions within core business areas.",On Track,Active
365021,Implement organizational assessment recommendations and transition to the Target Operating Model. ,On Track,Active
365029,use of Safety Management System (SMS) and training.,Completed,Active
365030,Drive accountability internally for Amtrakcaused delays and increase host railroad ontime performance.,Completed,Active
365031,"Strengthen relationships and work more collaboratively, both with internal and external departments while holding our partners accountable.",Completed,Active
365032,To positively lead and teach my reports to influence them to want to move up in the company and take on leadership roles.,Completed,Active
365033,"earn Engineering, Mechanical, and Transportation Review systems Work to document existing systems and building a backlog for known issues ",Not Started,Active
365044,Build proactive opportunities with the departments we perform QA functions before AOP season begins.,On Track,Deleted
365045,Mentor new hires to become skilled enough to be promoted to Program Managers,On Track,Deleted
365046,Continue to grow as a leader to be in a position to become a Sr. Program Manager,On Track,Deleted
365047,"1.	Safety
a.	Maintain FRA Reportable Ratio below 3.45 – everyone should be striving to remain above the blue line on our Friday reporting
b.	100% Compliance with Safety administrative tasks – Monthly/Quarterly tests, SPARTN tests, and Safety Blitz",Completed,Active
365050,Track Material and production with budget,Completed,Active
365052,"Complete liability investigations within 30 days with an 80% proficient rate.  If the investigation is not completed, narratives should be documented with reasons along with a completion plan and increase Direct settlement total in FY23 by at least two settlements over your FY22 result",Completed,Active
365053,Contribute to the overall Amtrak collection yearly department goal by collecting a minimum of $25K in bridge strike or other monetary recovery claims to resolution.,Completed,Active
365054,Contact or contact attempt (by phone) must be made within 3 business days of file assignment with an 80% proficient rate,Completed,Active
365055,Participate as an Amtrak Ambassador at least one time in FY23,Completed,Active
365059,Frequent job site visits to insure work is being performed safe,Completed,Active
365071,Review monthly budget and forecast to ensure that YTD variance is </ 5%.,On Track,Deleted
365073,"Develop, compile and maintain various operational statistics and assignment formulas for all users of the NEC including: train frequency and train miles by operational segment and by user to support the PRIIA 212 and other cost allocation processes. Support the development of cost allocation methodologies and provide all relevant financial information associated with the Passenger Rail Investment and Improvement Act of 2008 (PRIIA) Section 212 and provide the ongoing maintenance and production of PRIIA related cost data to support the NEC Commission cost allocation model.",On Track,Active
365074,"Prepare monthly financial P&L reports for Commuter Trains, Private Cars and Charter Trains. Provide financial analysis and support to all business owners.
Assist and support respective teams on yearly budget planning process and model reviews, validating system calculations versus intended inputs and off improve visibility to key metrics.",On Track,Active
365075,"Prepare financial analyses and the pricing associated with new request for proposals (RFPs) or contract renewals that supports various pricing projects which may arise during the year; including new commuter operating contracts, and other business and insourcing opportunities. Provide financial analyses, pricing and financial support associated with existing contracts or other Amtrak core business projects.",Not Started,Active
365076,"Maintain and analyze all incurred expenses across multiple WSBEs for ongoing support of Amtrak's insurance claim for the derailment of train 4.
Compile and categorize each line item to specific expense categories. Prepare management support schedule pricing for each employee that responded to the incident, including associated labor cost and overheads, and allocating costs to designated response categories.
Assist Incident Response Team in developing cost expenditure guidelines and procedures.",On Track,Active
365078,Start a daily safety inspection to be done at PCY.,On Track,Active
365082,Deliver 95%of SME/Engineering Task in support of approved capital project.,On Track,Active
365083,Collaborate with all DT SOs and SOLs to effectively forecast network spending for capital projects.,On Track,Active
365084,Negotiate new MSA contract.,On Track,Active
365085,"LOSSAN 5G Upgrades Complete implementation of new MARs, rooftop antennas, wireless Access Points(APs), DTLs jumpers and housings, InterCarriage Link (ICL) antennas, and managed 10 Gigabit Switches to deliver the first WiFi solutions for LOSSAN partner fleet rollingstock",On Track,Deleted
365086,Development – learn some of the technology tools that are used.,On Track,Active
365091,Develop my Product Line Agent so that she is ready for a CBand Management role,On Track,Active
365111,Transition to Target Operating Model,Completed,Active
365112,Continue growing awareness and participation in Amtrak DI&B programs.,Completed,Active
365113,"Deliver Technology Portfolio according to scope, schedule, budget.",Completed,Active
365114,Define new DT Operations OKR’s (measurable goals aligned to needs of business partners),On Track,Active
365115,Enhance formalized Quality Control processes for compliance.,Completed,Active
365117,Coordinate quarterly meetings for HR Transformation & Shared Services department.,On Track,Active
365121,Develop Digital Technology Strategy for Smart Building.,On Track,Active
365127,Continue to improve knowledge of Amtrak's Tableau program.,On Track,Active
365128,"Enhance program management skills by identifying and taking courses specific to the subject. This would include skills to improve effective communication, leadership/guidance, managing teams.",Completed,Active
365129,Effectively review and audit Amtrak's utility bills for various properties ensuring accuracy and reconcile any discrepancies I find hopefully saving Amtrak some money.,On Track,Deleted
365132,Support all teams with Arrow questions and issues.,On Track,Active
365137,"Ensure the Safety of the Facilities under my Supervision as well as the Staff by eliminating any and all Safety Risks while mitigating any issues that may arise. 

A. Quantitative goal established is currently at 1.7
B. Participate, along with my Staff, in all Safety Work Outs and Preventative Safety Events for FY23. 
C. Evaluate systems and Processes and complete corrective actions for any items identified within the time established.",On Track,Active
365141,"Ensure that all of the Warehouses under my Supervision achieve the specified goal of 95% or better Carried Fill Rate

A. Participate in all established Fill Rate Review meetings with Management and Senior Management, as well as my Peers to identify any issues and to establish a plan to mitigate any said issues in a timely manner.
B. Assure that all Reservations with Carried Inventory are issued out before the midnight cutoff time
C. Continue to meet with my Staff(s) to go over any issues pertaining to unissued Reservations",On Track,Active
365149,"Process FOIA requests such that the processing time decreases on the annual report to DOJ, and the backlog decreases to a manageable level.",Completed,Active
365150,Complete records management training update.,Completed,Active
365151,"Effectively manage Facility Budgets for all Warehouses under my supervision.

A. Manage all Warehouse Budgets for all Warehouses under my Supervision and maintain at or below the current FY23 established Operating Plan",On Track,Active
365152,Have the cable management and rack consolidation of the IDF in the Crew Base 2nd floor in the 1500 Lumber Street completed.,Completed,Active
365153,Coordinates the Replacement of the UPS at Backup Control Center and assist with the Call Center UPS.,Completed,Active
365154,Assure that each team member has completed at least 1 self improvement course before the end of the year based on their weakness and or to improve one of their strengths.,Completed,Active
365155,"2. Infrastructure Assessment & Improvements (Cable management, Safety, UPS)	 
Locations                                           Scope
Moynihan C129	       UPS Assessment and replacement
Philadelphia CC	       UPS Assessment and replacement
Chicago Backup CC       UPS Assessment and replacement
NOL Maint. Facility	       UPS Assessment and replacement, Fix cabling, access control & safety issues
MIAMI Hialeah	        UPS Assessment, fix access control & cabling issues
Sanford, FL	                UPS Assessment, fix access control & cabling issues
REA	                                UPS Assessment, Fix cabling & safety issues
1 MASS	                        UPS Assessment, Replace UPS batteries & address any Safety issues",Completed,Active
365160,Assist with the replacement of the long distance fleet.,Completed,Active
365161,Have a successful first AOP season and help to reduce the number of projects rejected by the FRA,Completed,Active
365162,Develop Buy America Act training and deliver to Procurement Department,Completed,Active
365163,Continue to assist the Acela program in support of the delivery of new equipment.,Completed,Active
365169,"To attend more webinars that are available to help improve my skills.
Attended CPM webinar",Completed,Active
365170,Continue to collaborate with the members of my team and improve with my work strategies,On Track,Active
365184,Will work to secure an Associates in claims (AIC) degree as well as an Associates in Claims management (AICM) degree.,On Track,Deleted
365185,I must assure that I am in compliance with all Training Courses that are being offered,High Risk,Active
365187,Work with contractor on Voice Radio Upgrade Project to ensure project stays focused on the concerns of internal Amtrak stakeholders.,On Track,Active
365188,Work with the two other engineers in the Radio Engineering group to ensure there is direction to the group and work is assigned so tasks are completed in a timely fashion.,Completed,Active
365189,Coach engineers on the correct fault rectifying procedures to minimize delays and improve ontime performance.,On Track,Active
365191,Study psychological skills and ability to relay and understand peoples' problems and concerns.,On Track,Active
365192,Educate employees on safety and precautions which has to be taken while on or about electric locomotives.,On Track,Active
365194,Implement and publish critical corporate and departmental DT policies,On Track,Active
365195,Provide visible leadership presence and engagement with internal and external partners.,On Track,Active
365196,"– Support efforts to 1) communicate and announce new or revised policies and standards and 2) reinforce existing policies and standards, and cybersecurity best practices.",On Track,Active
365197,Take one or more professional development courses available on Amtrak's learning center to develop/enhance managerial and leadership skills,On Track,Active
365201,"Will save $50,000.00 in negotiated repairs in 2023",On Track,Active
365202,Have open PO (Purchase Orders) closed/exported 90% or better within 120 days (about 4 months),On Track,Active
365210,Editorial Content:  SD&O and Safety Content – publish average of 4 stories in ATW monthly and develop and distribute Employee Updates as needed,Completed,Active
365212,"Management controls and SAP Inventory activity reports including Open STO/ MRBR / Open Reservations/ Cycle Count. 
	Achieve Fill Rate Percentages to meet or exceed goals for carried and noncarried items.
	Achieve 100% compliance for cycles.",On Track,Active
365213,"Audit Compliance support for EY; KPMG; MCF & OIG, Environmental and W2W.",On Track,Active
365221,"Operating budget is managed to within an acceptable tolerance 2% and reconciliation of cost center's financial reports are completed by the following month. 
Ensure FY23 capital projects are completed ontime and within cost scope.",On Track,Active
