Goal ID,Goals,Status,Active/Deleted
334397,Apply quality management system principles to lead the development of detailed processes for instructional design.,Completed,Active
334398,Prioritize continuing to lead the Fall protection committee.,On Track,Active
334399,Lead the team to improve electronic document management of training delivery materials and training records.,Completed,Active
334400,Continue to develop and produce designs for division and capital projects to code.,On Track,Active
334401,"Establish quarterly meeting and newsletter for training analytics & design team to communicate to the safety technical trainers to share results of post course survey data, ALC news, summary of completed courses, ATP changes, and other important news/developments with trainers.  The meeting will be a way to obtain feedback and answer questions trainers may have.",On Track,Deleted
334402,Continue reviewing I&C and consultant projects to ensure proper design practices are being taken.,On Track,Active
334403,"Introduce new Training Technology to advance the training department and support the digital engagement, driving innovation/efficiency and developing talent",Completed,Active
334408,Collaborate with IT on the S4/HANA project as the Business Lead.  Ensure the project's discovery and requirements sessions have captured the business needs.  Develop the Business SME org chart.,On Track,Active
334409,"Continue to develop team members, providing new opportunities for employees to grow.",On Track,Active
334412,Continue to support the timekeeping project.  Working with the IT team to minimize disruptions to the timeline and deliverables through decisioning and other support requirements.  Ensure the business' needs are met.,On Track,Active
334414,"Continually strive to seek the “best value” for the organization and report all Cost Savings/Cost Avoidance achieved via Contract Award and Change Order Award. Maintain an open and harmonious line of communication between respective internal groups [Amtrak COTR, Amtrak PM as well as 3rd Party CM] and Contractors to consistently negotiate best price and obtain best value in Amtrak's interest.",On Track,Active
334422,Address and limit all customer complaints in the service.,On Track,Active
334426,"Streamline communication between ops, mechanical, and stations to minimize customer delays and inconveniences.",On Track,Active
334427,Help to bring new team members up to speed (both non agreement and agreement),On Track,Active
334438,Completed Recurrent Training for all T&E employees.,Completed,Active
334443,"Audit Michael Agee's NORAC ""B"" Class (2x's) to prepare myself to instruct this class.",Completed,Active
334450,"Identify situations that negatively affect on time performance in collaboration with host railroads increase customer satisfaction and customer on time performance. At our division level, we are holding weekly conference calls to help mitigate the negative impact on our service and customers.",On Track,Active
334451,"Work in partnership with David Fiore, PSCC, and host railroads to ensure we maintain annual qualifications for all conductors and engineers into Metro North's GCT within the set budget and equipment restraints with minimal to no impact on customers. Reduce fuel cost by continuous education for engineers regarding fuel conservation, power breaking, and engine shut downs. We have successfully completed our qualifications for this year on 24 June 2021. Collaboratively Dave and I saw this training completed on time and within budget.",On Track,Active
334452,"Perpetuate a culture of safety and provide a secure environment during the COVID19 pandemic by enforcing and modeling Amtrak policies and procedures governing facial coverings and social distancing, minimizing the effects of COVID19 infections among staff and customers alike. Charging officer in charge of terminating those employees who wish to not comply with Amtraks vaccination program.",On Track,Active
334453,"Collaborate closely with the PTC group and host railroads to mitigate negative impacts from delays caused by PTC. In an effort to reduce or eliminate any further PTC delays, our division holds a weekly conference call with both CSXT and CP Rail where we discuss ways to decrease these delays and help us reach and exceed our goals.",On Track,Active
334454,"Forged a partnership with the MDCS group to educate on and distribute Apple iPads to the TNE employees. This seamlessly incorporates Amtrak rule books, bulletins, manuals, and employee instructions into one device for easy access for TNE employees.",On Track,Active
334455,"Coordinated with the rest of the management team on engineer and conductor qualifications to both Montreal and Burlington, maintaining and establishing new service. Doing this will have a substantial impact on Empire Service expansion, increasing customer satisfaction.",On Track,Active
334456,"I will reassess the commuter contracts and amendments monthly to assure that all charges are proper and adequate for the services being performed. Confirm adherence to the contractual language to guarantee that Amtraks customers are receiving the services they are entitled. 
Steps Taken: Reread MARC and VRE Commuter contracts and amendments.",On Track,Deleted
334457,"I will organize and lead a monthly budget call/meeting for the managers responsible for the cost centers I oversee/manage. Keeping up with the transportation team and their monthly budgetary needs opens the door for more accurate forecasting. Any unforeseen occurrences can be handled appropriately if the need arises.  

Steps Taken: Run monthly BPC report per CC. Send out monthly invite to Operations Managers and include report to be reviewed before the meeting. Decide if any adjustments need to be made to their budget.

Time Frame: Monthly",Completed,Active
334458,"Review any remaining vendor accounts without AoD setups and move to get them onboard. Getting the remaining vendors on board will allow for the efficiency of payments, improve tracking of payments, and ease with the phasing out of eTrax.

Steps Taken: List all Commuter vendors used. Check AoD status. Attempt to onboard if possible/necessary.   Work with procurement to move it forward.

Time Frame: Monthly",Completed,Active
334459,"Create and maintain a How To folder for the department. A compilation of stepbystep instructions to complete tasks in the department to help with the continuity of the reporting format. Create an internal contact list for the Commuter Service Departments (MARC/VRE) Vendor Contracts. Knowing who/where to get the information can decrease project turnaround time.

Steps Taken: Create New the How To folder i.e How to research vendor payments in SAP, and a streamlined internal contacts list for each contract in the department i.e. Fuel Contract – Joe Mullin 

Time Frame: Year End",Completed,Active
334460,"Initiate necessary monthly reminders for vendors to upload invoices in a timely manner. As mentioned in the improving the timeliness of vendor payments helps when closing out the fiscal year. This will be a monthly occurrence.
 
Steps Taken: Identify vendor account rep. Create upload reminder email and identify invoice due. 

Time Frame: Monthly",Completed,Active
334462,"Focus on the training and development of safety and security analysts to assist with growth in their roles and to keep current with industry standards. Provide opportunities and time to attend formalized technical training, seek industry recognized certifications, and to implement strategies learned through projects and assignments.",Completed,Active
334463,Enhance the metrics used to analyze employee injury occurrences and rate. Create a safety scorecard to normalize metrics by department for more effective comparisons. Create strategy to implement an accurate forecast and projection of rates.,Completed,Active
334464,Provide meaningful statistical analyses to drive workforce planning and allocation of resources to ensure assets are directed to locations during times they are needed the most.,Completed,Active
334465,"Develop financial data foundation, enhance data analytics capabilities and provide granular data necessary to allow self serve analytics capabilities to Finance Department",On Track,Active
334466,Enhance and integrate additional data from SAP ECC and Ariba on Demand to enable advanced data analytics on procurement data as a part of Supply Chain Analytics project,On Track,Active
334467,Enhance data foundation and reporting on Sales Data Hub Modernization (SDHM) capabilities to support critical downstream data needs and analytics,On Track,Active
334468,"Creating and cultivating relationships with internal stakeholders to improve efficiency, decisionmaking and reporting by providing timely, accurate, and relevant information and analysis",Completed,Active
334469,"Improve data quality by working with core team to address user input procedures, daily records review, accountability, and appropriate record merging. Eliminate manual data cleansing processes used in reporting and analysis to improve efficiency of the analytics team.",On Track,Deleted
334476,"1. Coordinate and implement a Project Management Plan with Station Manager and his staff at Penn Station to minimize any and all impact to our Customers with regards to our 2022 capital project program.

2. Coordinate with various Amtrak Departments to minimize project impact on facility shutdowns and track outage to improve OTP.",On Track,Active
334477,"Interlocking inspections:
Inspect 12 interlocking on the NE corridor 
Continue inspections of interlocking outside of NE corridor",Completed,Active
334479,Hold in field classes during inspection of STW to teach Interns and Management trainees how to identify different parts of switches and how to identify wear points and maintenance requirements.,Completed,Active
334483,"Develop a specification and contract for a third party vendor to rebuild RMB, MPF, spring and JWM frogs at vendor's facility.  First priority would be special frogs removed at PSNY.  As a second initiative develop a specification for Amtrak personnel or third party vendor to inspect and accept complete rebuild frogs.
Frog rebuilding can be accomplished at 1/3 to 1/2 the cost of a new frog.",Completed,Active
334485,Lead one group initiative to improve communication and imporve the matrix organization communication,On Track,Active
334487,Develop external providers metrics program to identify and improve process performance,On Track,Active
334488,"Visit Appalachian Timber Services and evaluate their new facility. Confirm they are equipped to provide products that meet Amtrak's specifications.
Visit Unitrac and evaluate facility. Discuss various concerns in production that were noticed over the past years.  Coordinate the Unitrac visit with the inspection of the switches by CR Quality.  Observe CR Quality's inspection criteria and methods.
Visit Applied Geoscience facility and see if we can utilize their services to perform additional inspections of materials to ensure Amtrak receives quality materials from third party vendors.",Completed,Active
334489,Lead initiative in support of the document control department effort by assigning owner and manager to equipment related SMPs d  in Paradigm.,Postponed,Active
334490,Cross Training on the Busing Commodity  Successfully train other resources to handle Inconvenienced Passenger Transportation and other administrative tasks involved with Busing so that I can focus on the strategic initiatives and RFPs. It will also provide backup in my absence.,Completed,Active
334491,Professional Growth beyond the Busing Commodity  Work with my Manager to take on some strategic RFPs in different commodities within Marketing and successfully negotiate and award the solicitations. This will be a measurable deliverable towards my advancement to a C4.,Completed,Active
334493,Manage and accurately forecast contractor schedules and goals while managing force account OT and TPNW. Manage third party contracts to ensure all work conforms to the contract documents while minimizing down time and potential claims. Coordinate with Project Managers to provide regular construction updates and advise of issues.,On Track,Active
334494,Enhance data collection methods and analysis to effectively support the Safety Management System (SMS). Provide meaningful statistical analyses to drive decisionmaking and mitigation strategies.,Completed,Active
334495,Monitor WebWee/Maximio to ensure force account charges are accurate. Submit TDR’s on time and charge appropriate capital projects while maintaining 75% goal.,On Track,Active
334496,"Create and cultivate relationships with internal stakeholders to improve efficiency, decisionmaking and reporting by providing timely, accurate, and relevant information and analysis.",Completed,Active
334497,"Promote safety and ensure compliance. Conduct monthly safety audits, host safety meetings/standdowns minimum bimonthly, and coach force account employees (Amtrak rules, FRA rules, driving habits, etc.).",On Track,Active
334498,"Minimize customer and operational impact during construction tasks. Schedule tasks, manpower and outages while working with regional personnel to ensure efficiencies and minimizing delays.",On Track,Active
334499,"Proactively assist in addressing safety barriers throughout the facility.
Support safety committee in addressing hazards.
Document a minimum of five (5) safety discussions per week via email.
Attend 4 facility safety meetings.",On Track,Active
334500,"Work with stakeholders and counterparts to ensure safety analysis products are comprehensive and relevant. Drive change through research, studies, and testing. Successfully implement change where needed and measure effectiveness.",Completed,Active
334502,"Reduce energy costs by 1% from FY21 usage.
Assist in implementing the FY22 energy plan.
Begin to research grant opportunities for energy and/or environmental projects.",On Track,Active
334504,"Obtain a Low Risk finding on QMS audit.
Attend 4 FLT meetings per year.
Hold weekly spot inspections.",On Track,Active
334508,"Attain 100% profile match up.
Attend 15 additional hours of training.
Visit another mechanical shop to network with environmental personnel and learn about their operational procedures.",On Track,Active
334510,Monitor WebWee/Maximio to ensure force account charges are accurate. Submit TDR’s on time and charge appropriate capital projects while maintaining 75% goal.,On Track,Active
334511,"Obtain a corporate goal on all environmental and safety audits, with no repeat findings.
Assist in facilitating at least 4 environmental facility meetings per year.
Review current SOPs and job aides for environmental activities to ensure they are complete and up to date.",On Track,Active
334517,"Provide concise monthly IMS narrative to communicate the status of the project/s to stakeholders and management. The IMS alone does provide the overall view, however the narrative will summarize and prioritizes the major milestones that are critical to better management of the project/s. The Monthly IMS Update Narrative will be for New Acela and Gateway IMS under my supervision. The IMS will be uploaded to  P6 EPPM server which will allow collaboration with our schedulers. I will also utilize Milestones Professional to communicate the linear timeline for the overall status of IMS",On Track,Active
334523,Ride the TSave at PSNY and WUT to see what data is collected.  Work with the Geometry group to utilize the data for evaluation of STW in yard.,On Track,Deleted
334527,Institute portfoliolevel financial controls to ensure FY22 budgets are carefully tracked and managed according to forecasting models and spend plans. Aggregate and centralize this gatekeeping function under the Sr. Manager Project Controls role. Meet FY22 Opex budget. Deliver Capex AOP within +/ 10%.,Completed,Active
334528,Adhere to a standardized monthly financial performance reporting mechanism for monitoring and adjusting the accruals and forecasting.,On Track,Active
334529,Submit 2023 Annual Capital Plan with FRA rejections within 10% of total submission.,On Track,Active
334530,Adhere to COVID safety measures while in Amtrak locations,On Track,Active
334531,Continue to support Capital Maturity RoadMap,On Track,Active
334532,Support AIMS release 3 &4,On Track,Active
334535,Ensure Capital Projects comply with FRA Terms and Conditions.,On Track,Active
334537,Reorganize and realign the team to enhance portfolio delivery and execution on projects.,Completed,Active
334539,"Promote safety and ensure compliance. Conduct monthly safety audits and coach force account employees (Amtrak rules, FRA rules, driving habits, etc.).",On Track,Active
334541,"Support CISO Priority to Align to NIST Cybersecurity Framework: 
i.	Develop and formalize CISO (+Privacy) Program Office documents
ii.	Support development and management of CISO related reporting",On Track,Active
334542,Inject portfoliolevel continuous improvement initiatives and feedback loops into the Enterprise Network Engineering & Convergence organization.,Completed,Active
334544,"Continue to grow and nurture one of the highest performing teams at Amtrak built around ownership, accountability, commitment, and integrity.",On Track,Active
334547,Manage third party contracts to ensure all work conforms to the contract documents while minimizing down time and potential claims. Coordinate with Project Managers to provide regular construction updates and advise of issues.,On Track,Active
334549,Promote disruptive change to benefit Amtrak and its customers. ***Align with IT Pillars  Firewall migrations IDPS device refresh / achieve full compliance PCI Audit***,Completed,Active
334550,"Work with stakeholders and counterparts to ensure analysis products are comprehensive and relevant. Drive change through research, studies, and testing. Successfully implement change where needed and measure effectiveness.",Completed,Active
334551,Manage and accurately forecast contractor schedules while managing force account OT and TPNW. Minimize customer and operational impact during construction tasks.,On Track,Active
334553,Enhance data collection methods and analysis to improve efficiency. Provide meaningful statistical analyses to drive decisionmaking and mitigation strategies.,Completed,Active
334554,Provide direction and leadership to the unit's Internship program through effective hiring and mentoring processes.,Completed,Active
334555,"Formally establish a Cyber/IT Policy Development and management program 
i.	Establish a policy review committee
ii.	Support PCI success by ensuring all required policies are current",On Track,Active
334557,Day Day application support to minimize impact,On Track,Deleted
334558,Daytoday production support for distributed applications.,Completed,Active
334559,Daytoday application support to minimize customer impact.,On Track,Deleted
334561,Incident Tracking and ontime resolution,On Track,Deleted
334564,Work across various teams to effectively support the distributed systems space and communicate changes and enhancements with the project stakeholders/ business users and senior management.,On Track,Deleted
334567,Work across various teams to effectively support the distributed systems space and communicate changes and enhancements with the stockholder and business users as well as senior management.,Completed,Active
334568,Work across various teams to effectively support the distributed applications and effectively communicate changes and enhancements with the Project stakeholders/Business users and senior management.,On Track,Active
334569,"Maintain a safe and secure environment during the pandemic, following CDC guidance at all time",Completed,Active
334571,"Maintain IT systems and services at or above Service Level Objectives for mission critical systems availability(SEV1 /SEV2)
Successful Implementation and minimizing downtimes",Completed,Active
334572,"Conduct 3D imaging of in scope critical data closet and network rooms, includes integration of acquired data and imaging with SNOW CMDB and SharePoint site library.",Completed,Active
334576,"Support alignment to NIST Risk Management Framework (RMF). 
i.	Support the establishment of a risk management program and risk advisory council",On Track,Active
334577,"I will learn the Amtrak values and apply them to work life and personal life.  Do the right thing, excel together and put customers first.  Listen to others and help out in any way with team members in all aspects.",On Track,Deleted
334578,"New Projects Implementation in the ECommerce, Distributed Space/Cloud/Middleware systems to enhance customer experience and better the backend systems",Completed,Active
334579,"4.	Update and implement Training and Awareness Program for FY22
i.	Develop Calendar
ii.	Plan content 
iii.     Track completion",On Track,Active
334580,"New project implementation distributed application space in Cloud (AWS, Azure, IBM), Middleware systems (Mule).

New Projects:
  AGR 3.0
  RMS (Rewriting Existing RMS code compatible with AWS)
  Omni 2.0",On Track,Active
334581,"Implement new projects in distributed systems, including clouds like AWS, Azure, IBM Cloud, MuleSoft Services and Middleware systems.

Projects:
Kiosk/POS Replacement project
OMNI 2.0
SDH Modernization project
AGR 3.0
EMM and eTicketing Applications project",Completed,Active
334582,"Revenue, Ridership and Transformation",On Track,Deleted
334584,"Enterprise Data Management (EDM) – Enable enterprise scale strategic use of data and further customer engagement through Customer Data Hub, Customer 360, Customer Experience Management System, PRM.
Planning and execution to support the customer data and to minimize Data impacts which includes 1. Data Quality 2. Data Consistency 3. Role based access to critical customer data 4. Transition from data refresh to having a permanent set of test data for lower environments.",Completed,Active
334585,"Revenue, Ridership, Customer and Transformation.",On Track,Deleted
334586,"Revenue, Ridership, and Transformation",On Track,Deleted
334587,Planning and execution to support the customer data and to minimize Data impacts which includes 1. Data Quality 2. Data Consistency 3. Role based access to critical customer data 4. Transition from data refresh to having a permanent set of test data for lower environments.,On Track,Deleted
334590,Review and confirm all payments & advances are applied timely & accurately.  Follow collections protocol for customer communications and maintain the data accordingly within SAP accounts.,On Track,Active
334592,Formulate strategies and procedures to prevent any data leakage or vulnerabilities that affect the customer experience.,On Track,Deleted
334593,"Provide external departments and PM’s aging reports monthly as requested. Be proactive in notifying them of any trends or delays in payment. Review and
follow dunning statement procedures.",On Track,Active
334595,Help the team whenever needed and to lead from the front during critical implementations and decisions regarding Customer safety and security. Goal is to put customer always first and to do whatever is needed within the process to help the customer/stake holder/business users.,Completed,Active
334596,Formulating strategies and implementing procedures to prevent any data leaks/vulnerabilities which impact customer experience,On Track,Deleted
334601,to improve and learn new technologies and complete certifications to gain knowledge and expertise in emerging technologies being implemented in Amtrak. Goal is to get certified in Azure cloud/Microsystems/Mulesoft and Data Warehousing,On Track,Deleted
334602,Provide stable and consistent Enterprise security solution service delivery.,On Track,Deleted
334606,Gaining knowledge in emerging technologies which is helpful in Amtrak's project implementation.,On Track,Deleted
334608,Modernization & Enhancement of Cyber Technology,On Track,Active
334609,Attend and actively participate at least four (4) DI&B events during FY22.,Completed,Active
334617,"Deliver Concur Invoicing.
Concur Migrate Eforms functionality from ETrax to Concur cloud platform",Completed,Active
334619,Participate in Amtrak cybersecurity centric tabletop exercises.,Completed,Active
334623,"Maintain a productive and positive working relationship with my Commuter partners to ensure that their concerns are being heard. In addition, work with internal Amtrak departments such as Law, Finance and the Commercial development group in drafting the new 5year MARC Contracts slated for FY23.",Completed,Active
334625,"Participate in Diversity, Inclusion and Belonging initiatives
i.	Continue with book club participation
ii.	Leverage my HBCU background to support talent acquisition activities",On Track,Active
334626,"SCM Capability and Enhancements
Deliver bundled up SCM enhancements to enhance operating capabilities of Material Management business needs",Completed,Active
334628,Complete all required training issued through SuccessFactors and Cybrary.,On Track,Active
334629,"Align with FY22 corporate Diversity, Inclusion & Belonging initiatives.",On Track,Active
334632,Process all invoices and requisitions within 48 hours of receipt.,On Track,Active
334635,"Customer Service:
OTP:
 Achieve/exceed OTP target through.
o Meet monthly with the Manager of Train Operation and the Assistant Superintendent to review reports and identify trends in delays.
Take corrective action by addressing underline causes.

oProvide Locomotive Engineers an Opportunity to identify ways to increase OTP .
o Identify problem Locomotives for PTC issues and work with Mechanical forces to resolve the issues.",On Track,Active
334639,"Financial Results:
 Achieve /exceed financial goals through executing cost saving and revenue driving initiatives focused on financial improvement and growth within the organization.
o Collaborate with Amtrak Mechanical and Host Railroads to ensure 480 volt ground power is being used when conditions are optimal to reduce Engine idling.
o This will improve fuel conservation and lower greenhouse gasses by reducing Locomotive Engine idling hours.
Using the report generated by the Fuel Management group we will be able to identify problem by times and location.
RFE will use the witronix system to monitor and take corrective actions towards achieving this goal.
Fuel cost reduction over 2021.",On Track,Active
334640,"Safety:
 Create Safety Focused Culture and Environment. Meet and exceed safety targets through making improvements and safety through the following.
Keep Safety Committee affective by ensuring open items to be addressed in a timely fashion.
Established a Safety team with Stations, Engineering, MTO and Mechanical to keep all parties advised of changing conditions
Communicate safety risk and barriers to promote a safe culture environment to reduce injuries. Promote Safety Management System philosophy.",On Track,Active
334641,Perform monthly wireless spending audit and terminate services when deemed necessary.,On Track,Active
334644,"Developed current Staff by empowering them to see outside the box and encourage innovation solutions as it pertains to the MARC and VRE contracts.  Continue to meet weekly to discuss career aspirations, new approaches to processes, and skill assessments.",Completed,Active
334646,Integrated Supply and Demand Planning Tool,Completed,Active
334649,Build mobile device inventory within the Depot for quick turn around of service desk requests.  Having existing inventory wil enable faster turn around time for service desk requests which require new mobile devices.,On Track,Deleted
334653,"Work with the team, chosen design contractor, and numerous stakeholders to develop the studies and conceptual design package for upgrading Amtrak's voice radio systems nationwide.",Completed,Active
334654,"Keep track of time spent working on capital projects, make sure required information is submitted to projects, and record time spent in TDR.",On Track,Active
334655,"Create a centralized resource for Radio Technicians. The resource should be organized and contain manuals, software, instructions, standards, etc for Technicians and Engineers to use.",Completed,Active
334657,Deliver Supply Chain Management Analytics release 5 project.,Completed,Active
334666,"Encourage the use of small, minorityowed and disadvantaged businesses by promotion of S/DBE goals and SDO requirements. Work alongside the supplier diversity office to establish goals on each solicitation and insure monthly contractor reporting as necessary.",On Track,Active
334670,"Maintain oversight and communication in have new catenary poles installed at Hanson interlocking.  This includes communication with multiple stakeholders: ET, Track, C&S, Pepco, contractor, Zayo and WMATA.",On Track,Deleted
334671,2 projects were turned over to me at the beginning of December 2021.  Both project have FY22 money and scope but neither project has started.  The priority is to get the projects started and moving forward with designs.,On Track,Deleted
334672,"Deliver Key Programs/Projects on budget , Time and schedule  eComm Governance",On Track,Active
334673,"Deliver Key Programs/Projects on budget , Time and schedule  Order Management & Road to Retailing",On Track,Active
334674,"Have staff take on leadership roles on their projects, with increased responsibilities by leading efforts.   Have staff perform as the point of contact on their projects and make comprehensive, thought out decisions. prepare options to address issues.",Completed,Active
334678,"Rezone Boulden warehouse to optimize operations, improve planning of material storage and placement, create specific storage locations",On Track,Deleted
334682,Developmental goal  complete Six Sigma strategy training,On Track,Deleted
334686,Promote and maintain a safe work environment on the job site,Not Started,Active
334687,"Reduce injuries within the B&B department through effective job briefings, observations, standdowns, and safety audits.",On Track,Active
334689,"Maintain environmental compliance at the facilities that are assigned, work to improve environmental processes within facilities.",Completed,Active
334690,"Accomplish continued 1% annual reduction in sustainability targets for GHG emissions, diesel fuel and electricity usage and achieve 15% waste recycling rate.",Completed,Active
334691,Work with facility management to promote utility expense reduction at the shops by 2%,Completed,Active
334692,"Coach and mentor New Hire Employees that are slowly filtering into our work groups. Provide additional field coaching when observed helping to build confidence and accountability while focusing on safety and good work practices .

Our work groups and supporting forces have been part of a large shift of new hire employees. I have personally witnessed a large portion of these employees become part of our team and or work directly with our groups within the last twelve months. I spent some time with each new employee at various points throughout the year and continually assessed their transitions into the company/craft with supervision & foremen. An employee’s initial 90day period within the craft is an opportunity for incident and injury if not supervised or observed correctly. The amount of new hire employees performing productionbased work within their 90day probationary period potentially exposed our groups to greater risk of injury and incident. I believe my interactions along with the participation of the supervision, foremen, and experienced peers contributed to the success of our future generation of employee’s safety/development. * Our safety record improved this year by 83% *",Completed,Active
334693,Complete capital project works on time and on budget. Keep assets in a state of good repair by developing a state of good repair log for agreement employees to go through and ensure assets are being properly maintained.,On Track,Active
334694,"Interact with fellow employees to promote the Safety Management System. Leading by example, coaching, and mentoring employees to make locations safer and reducing injury rates.",Completed,Active
334695,Enhance inhouse project control functions to facilitate increased automation,On Track,Active
334696,Conducting safety audits on employees and performing vehicle audits on agreement employees. Leading by example. Conducting biannual reviews with employees and weekly checkins with supervisors to address any safety concerns.,On Track,Active
334697,"Schedule time with supervison on a weekly basis to review project progress, work scope changes, and additional requirements.

I have improved my communication within the organization as well as within my group. My interactions with multiple disciplines within Amtrak and my immediate work groups help contribute to my goal of improvement. I have helped support my manager/peer(Ape) with the day to day tasks of New England Construction including  work planning, safety observations, material procurement, data tracking, and other related tasks. Our project completion is very consistent and we are on track to close out the year with meeting our close of scope.",On Track,Active
334698,Build rapport with project stakeholders to understand needs and interdepencies with other user groups,On Track,Active
334699,Collaborate with Commuter Ops Transportation Sr. Management to ensure budgetary goals are met by providing monthly summary reports that will identify variances and offer solutions to minimize expense fluctuations.  Organize and lead monthly meeting to discuss Operational changes and Headcount levels that may result in forecast adjustments.,Completed,Active
334700,"When service resumes on the Adirondak route due to COVID, Meet with CP RFE (Tom Whalen) to discuss any new operational changes that may affect the performance of service. Help expand the Ethan Allen Route to Burlington VT and qualify Engineers on the expanded service.",On Track,Active
334702,Enforce Diesel locomotive Fuel Conservation policy per AMT3 1.7.5. Check for proper train handling compliance per AMT 3 through Amtrak Train Handling Evaluations and FRA Skills Performance Evaluations.,On Track,Active
334704,Membership in the FP&A Innovations team will enable me to establish effective communication strategies to help foster a more  cohesive department.,On Track,Deleted
334706,Gain understanding of the railroad and impacts to customers and employees,On Track,Active
334707,Attend Empire Division OTP meetings to help identify and mitigate trends in station to station and correctable PTC delays.  Attend weekly CSX and CP conference calls to discuss OTP trends.,On Track,Active
334714,"Collaborate with Amtrak's IT, Revenue Accounting, Station Services and Transportation to launch the RA Transformation Manual Receipts project. This project will help to move MARC tickets sales on board to an electronic process. Worked with Transportation to get all Conductors/AC trained on the new hand held device, including finding hotel conference room to expedite training. Target date to start July 1, 2022",Completed,Active
334728,Produce 90% of software packages for UAT within 5 business days,Completed,Active
334730,Produce 90% defect free quality packages,Completed,Active
334733,Rewrap existing packages to use on OS Image also more user friendly for the application store.,On Track,Deleted
334734,Promote a safety culture within the Engineering department where all employees feel comfortable sharing their own point of view on safe practices. Continue managing safety initiatives that lower FRA reportable incidents and encourage a collaborative safety culture with accurate safety reporting. Ensure safety reports are submitted on a timely basis. Participate in safety training initiatives.,Completed,Active
334735,"Manage project budgets according to plan and adjust project goals as required. Initiate projects from scope writing to contract award and subsequently executing the work. Collaborate with the PMO to update all project metrics such as scheduling and spend plans. Ensure all accruals are monitored, identified and entered each cycle. Ensure all field activities occur as planned.",Completed,Active
334736,Complete Preliminary Engineering for R4 project and transition project over to new Project Manager.,Completed,Active
334737,"Tachyon Project
Coordinate with Service Desk to provide selfservice scripts
Coordinate with Deskside Support to provide selfservice scripts",Completed,Active
334738,"Rewrap existing and upcoming softwares for OS Image. Also, create user friendly packages for the application store.",Completed,Active
334739,Successfully advertise and award the construction services contract for 1st Ave attenuator replacement project. Transition to new PM,Completed,Active
334740,Award design services contract for the replacement of Washington Ave and S Pennsylvania St bridge replacements project.,Completed,Active
334741,Develop crossfunctional rotational ENEC Summer Intern Pilot Program in collaboration with Ops Network Services to support ENEC IT and Ops Transformation projects and future hiring opportunities.,Completed,Active
334745,"Create new model leveraging the CSI Redesign output; define priority areas to drive improvement

GOAL POSTPONED due to CSI 3.0 launching in Sept 2022",Postponed,Active
334746,Weekly process to manage CSI results: identification of trains with lowerthanexpected scores and action planning with Ops,On Track,Active
334747,"Customer Segmentation: build customer segmentation in alignment with Marketing and PRM, apply framework to C360 environment",On Track,Active
334748,C360: meet with Salesforce experts and develop new use cases to advance the Amtrak’s knowledge and utilization of this new tool and its automation,On Track,Active
334754, Onboard Ops Transformation resources to manage portfolio workstreams activities. Provide Ops Transformation reporting to senior leadership on regular basis,Completed,Active
334755, Build out Ops Transformation strategy within each Ops department. Develop Transformation Roadmaps for both business & technology,Completed,Active
334756, Monitor and support UOC program management execution from Ops Transformation perspective,Completed,Active
334757, Promote Ops Ns employee engagement and education for rail innovation,Completed,Active
334758,  Engage in business and technology initiatives collaborations to support Ops transformation,Completed,Active
334759, Develop Ops NS Summer Intern Pilot Program to support Ops Transformation and future Ops hiring opportunities. Develop Ops Transformation collaboration with the Amtrak Manager Training Program (AMT),On Track,Active
334760, Incorporate environment sustainability/climate with Ops Transformation,Completed,Active
334761," Develop Operations portfolio management office maturity and benefits realization through monitoring and controls for key Ops program and projects, governance, standards and tools",Postponed,Active
334766,Completing SANS SEC530: Defensible Security Architecture and Engineering Training,Completed,Active
334767,"Learn how to translate business requirements into reliable cloud solutions. As a Microsoft Azure Solutions Architect, you'll advise stakeholders on key aspects of Azure, including compute, network, storage and security.",Canceled,Active
334768,Assist in standing up Cyber Defense Engineering Service Pillars for Cloud and Network Defense.,Canceled,Active
334769,"Perform as the technical lead for C.IT.100586 Secure Host Baseline Centralization project. Define security requirements, scope and business need towards establish secure baselines across the cloud, network, endpoint, server, and communication systems.",Canceled,Active
334770,"1. Complete all Mandatory Corporate and IT Amtrak training assigned to you (e.g. Compliance, Safety & Security training)
2. Support and participation with all Corporate and IT Amtrak safety & security goals (e.g. CPR training, Ambassador Training, etc.)",On Track,Active
334771,"Drive a culture of Diversity, Inclusiveness & Belonging within Amtrak IT
(e.g. collaboration, running meetings, etc.)",On Track,Active
334772,"Mainframe Engineering & Reservation Services design & development for all FY22 CAPEX projects.

Key Projects:
1. PPNR Retirement
2. Arrow Password Enhancements
3. Tightly Coupled
4. Arrow Automated Testing
5. Retire Endvour, Toolkit, and PAlm
6. Other Business Projects",On Track,Active
334773,"Actively participate in a noblame process to produce and deliver quality
code through the design, coding, unit test, code review, peer review,
system testing, and implementation phases of a project.",On Track,Active
334775,"Deliver on Strategic Marketing/IT Revenue Management projects per business roadmap according to scope, schedule and budget. Key initiatives;

* Delivery and operations of new wireless Access Points (APs), InterCarriage Link (ICL antennas and managed Gigabit Switches to deliver substantial WiFi performance improvements to remaining Amfleet I cars through Customer Onboard WiFi program",On Track,Active
